Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Ayutthaya Heritage Fair of Arts in Samut Prakan,Arts,"Explore Thai creativity at the Ayutthaya Heritage Fair of Arts in Samut Prakan, a vibrant showcase of traditional and contemporary arts in Samut Prakan.",1/22/2025 1:12,1,Samut Prakan,Thailand,16.73336084,96.83681835,1301,4.6,20,Free,Everyone
Royal Ayutthaya Showcase of Arts in Samut Prakan,Arts,"Explore Thai creativity at the Royal Ayutthaya Showcase of Arts in Samut Prakan, a vibrant showcase of traditional and contemporary arts in Samut Prakan.",3/8/2025 10:25,4,Samut Prakan,Thailand,17.54708029,97.89745747,2803,3.6,532,High,Locals
Royal Heritage Fair of Arts in Samut Prakan,Arts,"Explore Thai creativity at the Royal Heritage Fair of Arts in Samut Prakan, a vibrant showcase of traditional and contemporary arts in Samut Prakan.",2/2/2025 20:31,1,Samut Prakan,Thailand,6.069622099,100.5575397,1710,4.5,640,Low,Locals
Royal Ayutthaya Showcase of Arts in Samut Prakan (19c),Arts,"Explore Thai creativity at the Royal Ayutthaya Showcase of Arts in Samut Prakan (19c), a vibrant showcase of traditional and contemporary arts in Samut Prakan.",1/22/2025 20:42,4,Samut Prakan,Thailand,12.13928142,99.01797882,954,4.8,533,Free,Locals
Sukhothai Ayutthaya Showcase of Food in Samut Prakan,Food,"Experience the taste of Thailand at the Sukhothai Ayutthaya Showcase of Food in Samut Prakan, featuring iconic dishes and culinary traditions from Samut Prakan.",1/13/2025 17:17,4,Samut Prakan,Thailand,6.482632226,104.5191724,2262,4.3,691,High,Nomads
Ayutthaya Heritage Fair of Food in Samut Prakan,Food,"Experience the taste of Thailand at the Ayutthaya Heritage Fair of Food in Samut Prakan, featuring iconic dishes and culinary traditions from Samut Prakan.",1/22/2025 2:45,4,Samut Prakan,Thailand,6.419883689,98.22693889,3325,5.0,293,Free,Expats
Ayutthaya Heritage Fair of Food in Samut Prakan (69d),Food,"Experience the taste of Thailand at the Ayutthaya Heritage Fair of Food in Samut Prakan (69d), featuring iconic dishes and culinary traditions from Samut Prakan.",1/14/2025 6:04,1,Samut Prakan,Thailand,5.053840919,99.28886158,3722,4.5,198,Free,Locals
Ramayana Heritage Fair of Food in Samut Prakan,Food,"Experience the taste of Thailand at the Ramayana Heritage Fair of Food in Samut Prakan, featuring iconic dishes and culinary traditions from Samut Prakan.",3/13/2025 21:03,4,Samut Prakan,Thailand,18.04123881,101.4665382,2629,4.9,870,Free,Nomads
Future Skills Festival in Samut Prakan,Education,"Engage in dialogue and discovery at the Future Skills Festival in Samut Prakan, an inspiring event promoting lifelong learning in Samut Prakan.",2/6/2025 11:20,6,Samut Prakan,Thailand,10.96140945,103.3715232,634,3.4,633,Low,Locals
EduFuture Forum in Samut Prakan,Education,"Engage in dialogue and discovery at the EduFuture Forum in Samut Prakan, an inspiring event promoting lifelong learning in Samut Prakan.",1/9/2025 10:02,4,Samut Prakan,Thailand,18.9370357,104.7678091,1019,3.7,100,Low,Locals
Community Wisdom Expo in Samut Prakan,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Samut Prakan, an inspiring event promoting lifelong learning in Samut Prakan.",3/17/2025 16:35,2,Samut Prakan,Thailand,16.6086995,104.0529723,1053,4.7,548,Medium,Expats
Traditional Knowledge Forum in Samut Prakan,Education,"Engage in dialogue and discovery at the Traditional Knowledge Forum in Samut Prakan, an inspiring event promoting lifelong learning in Samut Prakan.",2/19/2025 13:29,4,Samut Prakan,Thailand,17.86174816,96.15384556,3536,3.4,386,Low,Nomads
EduFuture Forum Thailand in Samut Prakan,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Samut Prakan, an inspiring event promoting lifelong learning in Samut Prakan.",2/18/2025 22:19,1,Samut Prakan,Thailand,14.59046335,102.5730966,4048,4.3,329,Medium,Expats
Smart Travel Innovation Forum in Samut Prakan,Travel,"Meet fellow travelers and discover new destinations at the Smart Travel Innovation Forum in Samut Prakan, spotlighting adventure and exploration in Samut Prakan.",1/3/2025 8:22,4,Samut Prakan,Thailand,12.65009831,99.0904776,4811,3.2,589,Low,Locals
Thai Islands Explorer Fest in Samut Prakan,Travel,"Meet fellow travelers and discover new destinations at the Thai Islands Explorer Fest in Samut Prakan, spotlighting adventure and exploration in Samut Prakan.",2/8/2025 22:46,2,Samut Prakan,Thailand,10.90354127,101.3407324,17,3.5,636,Medium,Everyone
Backpacker Meetup Thailand in Samut Prakan,Travel,"Meet fellow travelers and discover new destinations at the Backpacker Meetup Thailand in Samut Prakan, spotlighting adventure and exploration in Samut Prakan.",1/13/2025 0:46,2,Samut Prakan,Thailand,8.759829082,99.51020777,1587,3.2,206,Medium,Everyone
Hidden Gems Tourism Showcase in Samut Prakan,Travel,"Meet fellow travelers and discover new destinations at the Hidden Gems Tourism Showcase in Samut Prakan, spotlighting adventure and exploration in Samut Prakan.",3/16/2025 4:28,5,Samut Prakan,Thailand,13.55355281,102.0328678,1416,4.3,172,Medium,Expats
Folk Rhythms Thailand in Nonthaburi,Music,"Enjoy live performances and local rhythms at the Folk Rhythms Thailand in Nonthaburi, celebrating Thai music culture in Nonthaburi.",1/14/2025 6:36,4,Nonthaburi,Thailand,11.36405357,104.4896821,2320,5.0,107,Medium,Locals
Southern Beats Showcase in Nonthaburi,Music,"Enjoy live performances and local rhythms at the Southern Beats Showcase in Nonthaburi, celebrating Thai music culture in Nonthaburi.",1/27/2025 12:42,2,Nonthaburi,Thailand,14.46868006,104.2878027,1983,4.8,132,Low,Nomads
Cultural Harmony Music Fest in Nonthaburi,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Nonthaburi, celebrating Thai music culture in Nonthaburi.",1/20/2025 22:09,6,Nonthaburi,Thailand,13.72516696,100.0720027,3778,3.4,10,Medium,Nomads
River Vibes Live in Nonthaburi,Music,"Enjoy live performances and local rhythms at the River Vibes Live in Nonthaburi, celebrating Thai music culture in Nonthaburi.",1/8/2025 17:25,6,Nonthaburi,Thailand,6.717644029,99.23250723,4474,3.8,22,High,Expats
Ramayana Ayutthaya Showcase of Sports in Nonthaburi,Sports,"Compete or cheer at the Ramayana Ayutthaya Showcase of Sports in Nonthaburi, an action-packed sports celebration highlighting strength and spirit in Nonthaburi.",2/21/2025 4:21,3,Nonthaburi,Thailand,6.353301578,100.9443958,2331,4.0,665,Low,Everyone
Sukhothai Royal Procession of Sports in Nonthaburi,Sports,"Compete or cheer at the Sukhothai Royal Procession of Sports in Nonthaburi, an action-packed sports celebration highlighting strength and spirit in Nonthaburi.",1/16/2025 9:20,4,Nonthaburi,Thailand,7.844073237,95.60057534,1402,3.8,609,Free,Locals
Bangkok Street Run in Nonthaburi,Sports,"Compete or cheer at the Bangkok Street Run in Nonthaburi, an action-packed sports celebration highlighting strength and spirit in Nonthaburi.",3/17/2025 12:32,6,Nonthaburi,Thailand,11.25142464,98.89402494,770,3.3,218,High,Expats
Sukhothai Heritage Fair of Sports in Nonthaburi,Sports,"Compete or cheer at the Sukhothai Heritage Fair of Sports in Nonthaburi, an action-packed sports celebration highlighting strength and spirit in Nonthaburi.",1/27/2025 3:20,1,Nonthaburi,Thailand,13.0941678,99.05130123,1408,4.3,293,Medium,Locals
Smart Nation Conference in Nonthaburi,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Nonthaburi, where the future of technology unfolds in Nonthaburi.",2/28/2025 9:40,6,Nonthaburi,Thailand,15.47802721,97.76672727,1939,4.4,331,Low,Locals
FutureCode Conference in Nonthaburi,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Nonthaburi, where the future of technology unfolds in Nonthaburi.",3/4/2025 14:41,4,Nonthaburi,Thailand,15.92951976,101.5172883,2603,4.0,296,Low,Locals
Cyber Intelligence Summit in Nonthaburi,Technology,"Join leading tech minds and innovators at the Cyber Intelligence Summit in Nonthaburi, where the future of technology unfolds in Nonthaburi.",3/2/2025 0:21,6,Nonthaburi,Thailand,15.16351347,104.8951694,2978,4.3,175,High,Nomads
Royal Ayutthaya Showcase of Arts in Nonthaburi,Arts,"Explore Thai creativity at the Royal Ayutthaya Showcase of Arts in Nonthaburi, a vibrant showcase of traditional and contemporary arts in Nonthaburi.",1/27/2025 5:56,5,Nonthaburi,Thailand,7.486417682,95.3689248,4834,4.4,754,Free,Everyone
Sukhothai Ayutthaya Showcase of Arts in Nonthaburi,Arts,"Explore Thai creativity at the Sukhothai Ayutthaya Showcase of Arts in Nonthaburi, a vibrant showcase of traditional and contemporary arts in Nonthaburi.",3/18/2025 8:49,1,Nonthaburi,Thailand,13.76255485,96.16765408,1178,4.8,651,Medium,Expats
Royal Procession of Arts in Nonthaburi,Arts,"Explore Thai creativity at the Royal Procession of Arts in Nonthaburi, a vibrant showcase of traditional and contemporary arts in Nonthaburi.",2/4/2025 14:09,3,Nonthaburi,Thailand,7.844476814,100.1380196,3920,3.5,92,Free,Nomads
Sukhothai Heritage Fair of Arts in Nonthaburi,Arts,"Explore Thai creativity at the Sukhothai Heritage Fair of Arts in Nonthaburi, a vibrant showcase of traditional and contemporary arts in Nonthaburi.",1/18/2025 20:12,2,Nonthaburi,Thailand,8.621276983,96.38717806,553,4.7,330,Medium,Locals
Bangkok Royal Procession of Food in Nonthaburi,Food,"Experience the taste of Thailand at the Bangkok Royal Procession of Food in Nonthaburi, featuring iconic dishes and culinary traditions from Nonthaburi.",2/21/2025 0:39,6,Nonthaburi,Thailand,14.49705233,95.2076615,510,3.8,640,Free,Nomads
Sukhothai Heritage Fair of Food in Nonthaburi,Food,"Experience the taste of Thailand at the Sukhothai Heritage Fair of Food in Nonthaburi, featuring iconic dishes and culinary traditions from Nonthaburi.",2/17/2025 13:15,1,Nonthaburi,Thailand,18.67490957,99.1292593,1379,4.5,443,Low,Nomads
Ayutthaya Royal Procession of Food in Nonthaburi,Food,"Experience the taste of Thailand at the Ayutthaya Royal Procession of Food in Nonthaburi, featuring iconic dishes and culinary traditions from Nonthaburi.",1/27/2025 18:24,2,Nonthaburi,Thailand,5.540961447,99.42894741,4123,3.7,325,High,Locals
Ramayana Ayutthaya Showcase of Food in Nonthaburi,Food,"Experience the taste of Thailand at the Ramayana Ayutthaya Showcase of Food in Nonthaburi, featuring iconic dishes and culinary traditions from Nonthaburi.",1/19/2025 12:35,3,Nonthaburi,Thailand,14.39345411,100.0720304,1494,4.1,590,Medium,Nomads
Bangkok Heritage Fair of Food in Nonthaburi,Food,"Experience the taste of Thailand at the Bangkok Heritage Fair of Food in Nonthaburi, featuring iconic dishes and culinary traditions from Nonthaburi.",1/11/2025 17:10,2,Nonthaburi,Thailand,9.310363633,104.560448,4433,4.7,79,Low,Nomads
Future Skills Festival in Nonthaburi,Education,"Engage in dialogue and discovery at the Future Skills Festival in Nonthaburi, an inspiring event promoting lifelong learning in Nonthaburi.",1/1/2025 22:11,2,Nonthaburi,Thailand,18.03541312,103.3616033,3128,4.1,302,Medium,Nomads
EduFuture Forum Thailand in Nonthaburi,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Nonthaburi, an inspiring event promoting lifelong learning in Nonthaburi.",1/28/2025 18:08,5,Nonthaburi,Thailand,11.80493635,103.9904166,4018,3.4,386,Low,Expats
Smart Learning Thailand in Nonthaburi,Education,"Engage in dialogue and discovery at the Smart Learning Thailand in Nonthaburi, an inspiring event promoting lifelong learning in Nonthaburi.",1/10/2025 13:58,6,Nonthaburi,Thailand,14.98476301,96.6869102,704,3.3,798,Low,Everyone
Traditional Knowledge Forum in Nonthaburi,Education,"Engage in dialogue and discovery at the Traditional Knowledge Forum in Nonthaburi, an inspiring event promoting lifelong learning in Nonthaburi.",2/22/2025 0:32,6,Nonthaburi,Thailand,16.57166195,103.1712227,3004,4.0,799,Low,Nomads
Community Wisdom Expo in Nonthaburi,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Nonthaburi, an inspiring event promoting lifelong learning in Nonthaburi.",1/18/2025 16:18,5,Nonthaburi,Thailand,17.42047722,97.05210674,1992,5.0,389,Free,Locals
Local Trails & Taste Expo in Nonthaburi,Travel,"Meet fellow travelers and discover new destinations at the Local Trails & Taste Expo in Nonthaburi, spotlighting adventure and exploration in Nonthaburi.",3/2/2025 13:47,6,Nonthaburi,Thailand,7.124761661,95.70825605,4506,3.3,326,Low,Expats
Nature & Culture Expo in Nonthaburi,Travel,"Meet fellow travelers and discover new destinations at the Nature & Culture Expo in Nonthaburi, spotlighting adventure and exploration in Nonthaburi.",1/21/2025 11:44,4,Nonthaburi,Thailand,10.08973056,103.3699104,4845,4.0,915,Free,Everyone
Southern Beats Showcase in Trang,Music,"Enjoy live performances and local rhythms at the Southern Beats Showcase in Trang, celebrating Thai music culture in Trang.",1/15/2025 21:12,4,Trang,Thailand,16.74029091,99.24253912,3660,4.1,824,Low,Locals
Folk Rhythms Thailand in Trang,Music,"Enjoy live performances and local rhythms at the Folk Rhythms Thailand in Trang, celebrating Thai music culture in Trang.",2/22/2025 16:39,3,Trang,Thailand,16.7517086,96.41927688,1779,4.2,410,High,Expats
Sacred Ceremony of Sports in Trang,Sports,"Compete or cheer at the Sacred Ceremony of Sports in Trang, an action-packed sports celebration highlighting strength and spirit in Trang.",1/2/2025 10:47,5,Trang,Thailand,19.73981607,98.47024669,357,4.6,743,Low,Nomads
Traditional Cultural Showcase of Sports in Trang,Sports,"Compete or cheer at the Traditional Cultural Showcase of Sports in Trang, an action-packed sports celebration highlighting strength and spirit in Trang.",1/23/2025 9:51,2,Trang,Thailand,14.31392796,101.4373602,2455,3.6,186,High,Locals
Fitness & Strength Festival in Trang,Sports,"Join athletes and fans at the Fitness & Strength Festival in Trang, where tradition and energy drive Thai sports in Trang.",3/4/2025 19:51,1,Trang,Thailand,14.95084565,103.0924968,3539,3.4,535,Medium,Expats
Smart Nation Conference in Trang,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Trang, where the future of technology unfolds in Trang.",3/8/2025 1:42,3,Trang,Thailand,12.26737127,100.340813,2215,4.2,111,High,Nomads
SmartCity Innovation Fair in Trang,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Trang, where the future of technology unfolds in Trang.",2/13/2025 2:51,3,Trang,Thailand,7.399174772,101.3852414,2088,4.0,803,Medium,Nomads
Traditional Festival of Arts in Trang,Arts,"Explore Thai creativity at the Traditional Festival of Arts in Trang, a vibrant showcase of traditional and contemporary arts in Trang.",2/28/2025 17:36,5,Trang,Thailand,10.63166436,101.8780514,4163,4.5,936,Free,Everyone
Traditional Ceremony of Arts in Trang,Arts,"Explore Thai creativity at the Traditional Ceremony of Arts in Trang, a vibrant showcase of traditional and contemporary arts in Trang.",2/23/2025 1:44,4,Trang,Thailand,15.61933456,97.76675641,2547,3.7,180,High,Nomads
Traditional Cultural Showcase of Arts in Trang,Arts,"Explore Thai creativity at the Traditional Cultural Showcase of Arts in Trang, a vibrant showcase of traditional and contemporary arts in Trang.",3/14/2025 15:00,2,Trang,Thailand,16.42865612,103.2587507,3837,3.9,362,Free,Locals
Colors of Siam Art Expo in Trang,Arts,"Explore Thai creativity at the Colors of Siam Art Expo in Trang, a vibrant showcase of traditional and contemporary arts in Trang.",1/4/2025 20:42,6,Trang,Thailand,11.20173296,101.3976591,3569,4.6,851,Low,Expats
Thai Ceremony of Food in Trang,Food,"Experience the taste of Thailand at the Thai Ceremony of Food in Trang, featuring iconic dishes and culinary traditions from Trang.",3/14/2025 15:49,4,Trang,Thailand,18.36911975,97.83737358,1382,3.0,257,Medium,Locals
Thai Street Eats Festival in Trang,Food,"Experience the taste of Thailand at the Thai Street Eats Festival in Trang, featuring iconic dishes and culinary traditions from Trang.",1/3/2025 14:23,6,Trang,Thailand,5.510519481,100.9187763,4664,4.8,861,Low,Expats
Traditional Festival of Food in Trang,Food,"Experience the taste of Thailand at the Traditional Festival of Food in Trang, featuring iconic dishes and culinary traditions from Trang.",1/5/2025 3:46,6,Trang,Thailand,6.077903736,95.7709041,2021,3.5,528,High,Nomads
EduFuture Forum Thailand in Trang,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Trang, an inspiring event promoting lifelong learning in Trang.",1/1/2025 16:03,3,Trang,Thailand,5.397756992,99.04639048,2264,4.1,102,High,Nomads
Lifelong Learning Day in Trang,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Trang, an inspiring event promoting lifelong learning in Trang.",1/19/2025 3:59,1,Trang,Thailand,12.94788475,100.8679475,3934,4.8,989,High,Locals
